sample_id,true_label,lexical_prediction,semantic_prediction,lexical_correct,semantic_correct,lexical_confidence,semantic_confidence,lexical_margin,semantic_margin,disagreement_category
03bb37ab8f98c91b4eff8812aadf3ba36c8144871ab32fb6550660bd5d9afaee,declined_cash_withdrawal,declined_cash_withdrawal,declined_cash_withdrawal,true,true,0.5587695952960003,0.6812322436919346,0.46840339657868274,0.6202241848931743,both_correct
03c9fa2d28c6fc26c2eeed5f102576b5a2ff11d5020a463a6705caf0a2f69606,card_acceptance,card_acceptance,card_acceptance,true,true,0.14331850210021532,0.5871113438944858,0.03785547977678748,0.5152627946551576,both_correct
03cfc6e00679bbca9a47ac1581f8682f11edf4e5870c6342adfd433de217e2d0,age_limit,age_limit,age_limit,true,true,0.7183691469538918,0.9312307651820402,0.7087196528942926,0.9252538100092413,both_correct
03dd45c4e0efe1796aea7da9e451f9ac6a50b482551718d1da2282fe57edf6ac,disposable_card_limits,disposable_card_limits,disposable_card_limits,true,true,0.6041086345693928,0.7385967283417348,0.4241944866278119,0.628021213348444,both_correct
03fc62a9dc6706afe8b5f4d81b78062e7bd829f19ef932fe776292e0cfe7b9d4,receiving_money,receiving_money,receiving_money,true,true,0.3311459695058937,0.7132561719156482,0.23422178177415526,0.6515293303091674,both_correct
040c069d8e5ec1382e983ff8289b4f8d635762618a474400d70a90cd7c22aafa,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,true,true,0.11607901884130874,0.2689836496056845,0.017088987925827595,0.13565061915934956,both_correct
042a02e30e1177ac60ac03e24b743defc9fdfb0a013f2c404f2492319313df20,topping_up_by_card,topping_up_by_card,topping_up_by_card,true,true,0.3437464194846642,0.2958063919285105,0.2789070707274497,0.07767697428060874,both_correct
043369738399fd577a648d51205261b95defe77e5dabea404389bf6e7a99b7e7,reverted_card_payment?,reverted_card_payment?,reverted_card_payment?,true,true,0.6147406950888853,0.7448378727028553,0.5666042116151677,0.691300511992681,both_correct
0447e3cf1c60c31c39909c7ee0f83bf5aadbdf66084a5532c3190daba6dcf365,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,true,true,0.6623102602924023,0.7426290446693736,0.6243616688083146,0.6848367908025117,both_correct
045d05c9ebb5fe486f7fe4569ea5acf6e40a359c334b8702987c8e9fdfd393ea,beneficiary_not_allowed,beneficiary_not_allowed,beneficiary_not_allowed,true,true,0.5797246173612797,0.8524717488980122,0.5398154208185497,0.8324786707265813,both_correct
046934b70aff2ef305f8db20684ca85cad6ee45bad8bbdecec2e689b0e4b1556,pending_card_payment,pending_card_payment,pending_card_payment,true,true,0.530566193596525,0.8219540846845291,0.489937212255919,0.7831722824858367,both_correct
046ecedd79f382a3d512141d03fb0bffab8c0034ea9e9b66197761436331b08f,wrong_exchange_rate_for_cash_withdrawal,exchange_rate,wrong_exchange_rate_for_cash_withdrawal,false,true,0.24342781455379342,0.656458483552466,0.06538459561093135,0.5754306373925268,lexical_wrong_semantic_correct
047bbe45b74095679ccd8893b8f23218fa7c33b58cdc0f3e1dbb3bdc0b975752,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,true,true,0.13455657376332494,0.639951283851327,0.0750627515136599,0.4893130540807703,both_correct
047eb5737c987d426bd5c3c451eb19cd0d9d06514967700a8ce28ea5fe375f6a,request_refund,request_refund,request_refund,true,true,0.5581464227268643,0.8946164195493477,0.49569390600243235,0.8724156824332202,both_correct
04b08722cb037238937c116da543d741afc3c67c821a55e9e3d0af26b249f3cb,card_payment_fee_charged,extra_charge_on_statement,extra_charge_on_statement,false,false,0.08955086786663013,0.23568078506804538,0.009980133628055679,0.13611350758911986,both_wrong
04b68b4d4d442ef340d95ce67c80de477c94a03dd690628c389d5362cc91d856,reverted_card_payment?,reverted_card_payment?,reverted_card_payment?,true,true,0.5072079558768632,0.661458155646145,0.35415796495831364,0.5487094876230558,both_correct
04bd0473fbae2c47ef2f72d39380f740bba18852f52b74e2a3d5219ef5984b1f,exchange_rate,exchange_rate,exchange_rate,true,true,0.576796284299252,0.6639142393715274,0.5330499740310772,0.5459629249264334,both_correct
04cdddf1e20d1f86553be427af90024efbfe898e7fffb8553956291552b3acbc,card_about_to_expire,card_about_to_expire,card_about_to_expire,true,true,0.3997293478331494,0.8144374874752207,0.35625028292267613,0.768618170058627,both_correct
04cf31b556e319471c5b215848da2717980200d2bfdec5cc7bd59a22ae39a34e,topping_up_by_card,topping_up_by_card,topping_up_by_card,true,true,0.11429839482849716,0.2063903191846554,0.011658574933939181,0.06102407527629697,both_correct
04e1692e67552c581119f13e5fe39ab2d896c8beb4f3b8765513a57aa6fc145c,pin_blocked,pin_blocked,pin_blocked,true,true,0.908522337856637,0.9248308073808827,0.8709421168534562,0.9082615993222692,both_correct
04f427c81c06e2f0b00652f6c6f2842fccf2bc4c76b8d2e39dcd442c47fee96e,Refund_not_showing_up,Refund_not_showing_up,Refund_not_showing_up,true,true,0.8766218219402789,0.9460920804432649,0.8542439698405161,0.9381796253359707,both_correct
04fe57d0ffde71fafbc2de7c0a0af7d4d0bd73600999a84580c94424a0c6c0d4,get_disposable_virtual_card,get_disposable_virtual_card,get_disposable_virtual_card,true,true,0.6167458950456107,0.7228415109026244,0.4741489587193447,0.6324541255276441,both_correct
050af14cfa9d70fce93cb9e9d3498612d67e2cda0f1df486f5d62485d34cdf37,top_up_by_card_charge,top_up_by_card_charge,top_up_by_card_charge,true,true,0.6168391729507741,0.7427133736528247,0.583198481759309,0.6925419955472512,both_correct
0515f0547d376fa0883b0af071d328ee5611a9a46109e567fbe0f26508040638,pending_transfer,pending_transfer,pending_transfer,true,true,0.35695123341061136,0.43631264769337297,0.28711242653057595,0.3318979323279055,both_correct
0519e05b07c4f1ede598773660eec36a70fbcb400d89356c87090d26ee394da3,beneficiary_not_allowed,beneficiary_not_allowed,beneficiary_not_allowed,true,true,0.7917484522684652,0.7675042538591332,0.7721481266535186,0.6850442280125385,both_correct
052d261711c5cac2d2c7fdfa1a05bb3e1cb24c74ad467687f80de1558e86b250,declined_transfer,declined_transfer,declined_transfer,true,true,0.7848713463261969,0.8353000686352785,0.7446605841584766,0.7646164164909424,both_correct
052e377aa298953350158cc70313bb01f48c75c92b789ca027ce04db096363be,country_support,country_support,country_support,true,true,0.7079541791754816,0.7562792698461867,0.6797942368130467,0.7017473676492973,both_correct
05452a42e083eb72caae1700d2d0f843db589c69aa368f98175d5e0329837a7a,lost_or_stolen_card,lost_or_stolen_card,lost_or_stolen_card,true,true,0.273281698307535,0.5006285548922271,0.2073707314962957,0.360334733860316,both_correct
0578a505e316d47d7ab285fb41d33b930c13c82e3e18e3e0ff71d8255a460d97,apple_pay_or_google_pay,apple_pay_or_google_pay,apple_pay_or_google_pay,true,true,0.59378613813386,0.5164057559156844,0.5675681712084601,0.46109442557512,both_correct
059e1e9b91ae38bc67e1a4a4a374b96fcf779718ccdb813e1e0ec37e34d90765,receiving_money,receiving_money,receiving_money,true,true,0.18972328751231932,0.459986416070425,0.1289505230558876,0.35368107647264063,both_correct
05b90d2ef106545cdb00d7ff8e89e0e43cf27a72ff325045502704f198ca2f49,automatic_top_up,top_up_limits,automatic_top_up,false,true,0.4331970384111189,0.5413732283543091,0.22297056595611897,0.21171377799781982,lexical_wrong_semantic_correct
05be006a156d64608e1827f95620eaac4a270b91d2ca98f46a8d463e1a5cbcdc,extra_charge_on_statement,extra_charge_on_statement,extra_charge_on_statement,true,true,0.20023546436219603,0.7463664589028953,0.135022161350719,0.6749405658640438,both_correct
05bee71bb029553e8ea3f5d21378335eeb9b8fb77e33d5af14de8c0d230a2799,beneficiary_not_allowed,beneficiary_not_allowed,beneficiary_not_allowed,true,true,0.980761974712004,0.9709229651612401,0.975433875125286,0.961203391380689,both_correct
05f3af0bb1fa4b4f7b10ecf2703a4e0d10d5f488c9337742b5e1d92833ee8f7f,exchange_rate,exchange_rate,exchange_rate,true,true,0.732958352619668,0.7880183083953697,0.6528295727976037,0.7440914235029406,both_correct
060db7c17db83b7b573e49dbe016d7bea814c125aa6e45c711d619042787c647,wrong_amount_of_cash_received,wrong_amount_of_cash_received,wrong_amount_of_cash_received,true,true,0.7130525658342364,0.8206181479611829,0.681307677343214,0.7829086046907845,both_correct
0623f94972c55e63dd8130e78bcefaeec10e790f62260a7c3d07e10d618a6567,card_acceptance,card_acceptance,card_acceptance,true,true,0.6272063559841182,0.6687810685870655,0.5890968817492725,0.5887014148585167,both_correct
0626e97321398edc4984c5d0ede2280aabc8f93c1a652774a79d7cf6ccc2d06b,verify_my_identity,verify_my_identity,verify_my_identity,true,true,0.3267245783749201,0.8014647855057494,0.215546373526725,0.6757406267775784,both_correct
0644a9631be81bcac930a89797bb821af586826c674a335d0123b8d0dc7dfbdc,pending_cash_withdrawal,pending_cash_withdrawal,pending_cash_withdrawal,true,true,0.5911737867345273,0.6325659318908946,0.5228670771516833,0.4824782029191143,both_correct
065d1621219427fd3f54a6501d2abb87fd0346cb4568c8c6c5256653896d6345,visa_or_mastercard,visa_or_mastercard,visa_or_mastercard,true,true,0.9562653064727829,0.8833211545189563,0.9548305419364908,0.8396313527144781,both_correct
0692455b6fa43c34155c848e608801b8658ddc5a85d0795060c6b7930c1a7d0a,Refund_not_showing_up,request_refund,Refund_not_showing_up,false,true,0.08576137884969698,0.6021060622237772,0.003509479790374803,0.5076164417087844,lexical_wrong_semantic_correct
06a6c277a4dd592deb756e76456d739aff254d0ed37aeeda354af260ae0f06c6,card_acceptance,card_acceptance,card_acceptance,true,true,0.4289150822209321,0.491354254228972,0.36263483550755954,0.355846798210099,both_correct
06aeac09676023d4d473c9343010deb1681c2c49dedc7c8c9d25e79c20c1b65c,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,true,true,0.7186424801861393,0.7367603182567164,0.7068163386786105,0.7140291367313507,both_correct
06b4340bf21806100ed45eb77e72ba47254916fc89489b0db001f8ad49214809,Refund_not_showing_up,Refund_not_showing_up,Refund_not_showing_up,true,true,0.6763818235872825,0.8833379187999919,0.6200602534695692,0.8523824408135445,both_correct
06c8ce34e3619a052b9d67365c66b42b72d81b6f92e0851ed79ecd8219d1f61d,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,true,true,0.6293896656061473,0.7706437028588601,0.5368265929240756,0.7189794831796424,both_correct
06d1c5b0fe4e467df95cc4dc7b9239b2ce5606b89c88eb809b779972fc6668e0,supported_cards_and_currencies,supported_cards_and_currencies,supported_cards_and_currencies,true,true,0.6465303226514088,0.816465500358035,0.5501824777281603,0.7652635195452054,both_correct
06e2eafc80c8ec2ed11ca0454b15aaf1fc904d145ce9d3f6d367abab8f4f20d6,activate_my_card,activate_my_card,activate_my_card,true,true,0.9731994976680682,0.924796943446973,0.969994293311847,0.8975215765197707,both_correct
06e5f103a202aec37a36b2fe6a0d7dfd2614661ac4dccb8ce7502749e8e9c883,card_arrival,card_arrival,card_arrival,true,true,0.49947578391618513,0.5233066820175879,0.4282675418720978,0.48121015438404374,both_correct
06e6e349bc277446571c9254b3091ec1969040462b74b0eab4ef5508957e4ff7,age_limit,age_limit,age_limit,true,true,0.3142847184565575,0.790128527557959,0.29387499017568763,0.7671022966723547,both_correct
06e8302298be700c1c07ae56fda95e6a4736412c45464ddf8e6a2d22dae94f80,lost_or_stolen_card,lost_or_stolen_card,lost_or_stolen_card,true,true,0.14070461391505235,0.25027699824995875,0.07067708242971298,0.1718150211832008,both_correct
06ef0b6c221bf5c28fa278071ba29d1b400bfcb2f9f5eb1235d20dc69e7703ff,exchange_charge,exchange_charge,exchange_charge,true,true,0.6134347404137995,0.7183364605835165,0.49065593446804967,0.6539558654494384,both_correct
073b2468029891a7936c1f7d16fd3ade5b02107b4fbd377911600a1eedf827ab,disposable_card_limits,disposable_card_limits,disposable_card_limits,true,true,0.44881103486393,0.6906589881353083,0.15675829103411726,0.5282910669159402,both_correct
07a3d68f0ae92552565dbd2d35be4109bf4e70c367a17eabd3d197f1678ed505,top_up_limits,top_up_limits,top_up_limits,true,true,0.86769033797696,0.8125909552893479,0.8511747347689033,0.7630792418610152,both_correct
07b1c4adcaaa8fef6171d52d8009893b5448e6c5f4418f50bc3f14286223608d,compromised_card,compromised_card,compromised_card,true,true,0.782673580445761,0.7979678702246085,0.7679603168513203,0.7688518588590046,both_correct
07c1b6d2d29a840f7c193574e089d56655969c260b1df524098f7fcfc94e14a4,transfer_into_account,transfer_into_account,transfer_into_account,true,true,0.6333934468641317,0.8759221734351129,0.6078910618827205,0.8593260980684899,both_correct
07cec80c31261a52cc939525cdc8f36000cbe0f5ddecd8cad6e1bbb10018384b,reverted_card_payment?,reverted_card_payment?,reverted_card_payment?,true,true,0.8186034615877796,0.4983629280975353,0.7631436117799759,0.3469806856247351,both_correct
07ddfb3b2cc128aca4871456730d42eb22958187fd5d53ad92085e081a7c4050,virtual_card_not_working,virtual_card_not_working,declined_card_payment,true,false,0.17539796321261744,0.27020428680969183,0.0022632138022479487,0.10324200890187246,lexical_correct_semantic_wrong
07f0a1334614d2622867c286409d9d216bd7f6f8bc6904a22d9dd7565ba5000f,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,true,true,0.34658286782364894,0.6741892244482045,0.31119114660948316,0.6297849365389856,both_correct
0800c25170f9b598555d5db72440d1a409507fa84569ace868447d8b529d1fd3,edit_personal_details,edit_personal_details,edit_personal_details,true,true,0.1414198958872869,0.3394184860452842,0.11644688924426704,0.25715101721147027,both_correct
080c212c6a24d429917700d45f25927867fb28f28596aaa58a32a66225538ba2,card_linking,card_linking,card_linking,true,true,0.40768427753305925,0.4693901122182917,0.35970906393793495,0.4140423529348263,both_correct
0814e55dea054b9b5f088cabd13b95aa9f476f864ea739a86caadaf62c07a4ce,edit_personal_details,edit_personal_details,edit_personal_details,true,true,0.9101142325960528,0.8740190233005696,0.8877241131744953,0.8602197928126781,both_correct
082bd90d12101fb6abeeb81af9f727f149d04ececa0706659831eb468f538ea7,age_limit,age_limit,age_limit,true,true,0.8682950503919299,0.8835019278938417,0.8618827861786893,0.8739459652608805,both_correct
0833f911f0da32f3a370880284254f1441e49e611d604e27fd7f94944442befd,edit_personal_details,edit_personal_details,edit_personal_details,true,true,0.7876073816450263,0.7736108939325147,0.7721204081299395,0.7435444659748761,both_correct
08436f62f30239ccd75a546d31f6f01e425038b73851cd98b05877a2ea302a9c,exchange_charge,exchange_rate,exchange_rate,false,false,0.595272098029893,0.8742123047382182,0.42435387052697016,0.8433558558050607,both_wrong
0847007fe01a13e1587a7bffed35f0ca598e3fe1561461e7bbd9b8fc64c4baf2,verify_top_up,verify_top_up,verify_top_up,true,true,0.7727044571928048,0.8909233625907805,0.734885969796926,0.862771585501636,both_correct
084d3208889473d92b443d43f84a94aa71a2fcd0e4cdcfa5277fd957b471ed84,card_swallowed,card_swallowed,card_swallowed,true,true,0.6146268022786562,0.6148982083341894,0.5672746686035276,0.5584838527811705,both_correct
0850edadd696ca789082dc84084100fc3af40690bcf8f2553b44bd831c7d8fe4,age_limit,age_limit,age_limit,true,true,0.3612463524671504,0.8112143997581441,0.32315640884108116,0.7965390919622778,both_correct
0863199293df04ac03e1a10923e79d451f8cca6463a1683f13576fc107c48c33,reverted_card_payment?,reverted_card_payment?,reverted_card_payment?,true,true,0.47194814395112217,0.8048627392637454,0.4231446749229851,0.7389255982082844,both_correct
0870575500201480b017fefb7765f46023338ff3d9f642fd47021a7780791e54,contactless_not_working,contactless_not_working,contactless_not_working,true,true,0.2664890008450124,0.28531277437402125,0.17269148752552743,0.12691585781221307,both_correct
0877a7e0e653e9fc076341c3e9ecfd0fea1f517cd717c1851302ebb6365729bb,receiving_money,receiving_money,receiving_money,true,true,0.675861834562084,0.6625360673355217,0.644133218323724,0.6033543175951143,both_correct
08822cedcb4ad484a16bb6294cbc788321f9799681e904e99d01018ff966939c,unable_to_verify_identity,unable_to_verify_identity,unable_to_verify_identity,true,true,0.5537964748074188,0.7555508777612524,0.3845445042626543,0.6883028808775242,both_correct
0884ad802aae9c697eef6f0b459f7e37bab459face02aa820e3f73c53c3572e6,top_up_failed,top_up_failed,top_up_failed,true,true,0.5391223903459076,0.7107595082955781,0.42170033523319206,0.5913074609074904,both_correct
08a124e3b1531dd109e59b854128f0c1e4f5e65037e9e8c73d998248bdd2dfc9,activate_my_card,activate_my_card,activate_my_card,true,true,0.6000835815517309,0.8125703847174851,0.5808956828212235,0.7902644332577246,both_correct
08c0668d366cd60553a005863f99b66edeeb4720b10c1be89fbe669cde149d90,receiving_money,receiving_money,receiving_money,true,true,0.39160565078297055,0.3544529616261451,0.3502080097083981,0.28324347770834335,both_correct
08c11b01573a6e3cbdbaaf8da5fa8707ea753e3794d16384170279e620a468b6,top_up_limits,top_up_limits,top_up_limits,true,true,0.48564660929917586,0.8969958490642762,0.41932994203655594,0.8774800446828103,both_correct
